Segment_ID,Mode,Text,Word_Count
1610,auto,dang ya ha/ p+pan se we bad dzin swA hA// mig 'gul zhi nas gang mthong ba// dga' zhing rgyas par gyur pa ste// gang la yid kyis dmigs bzlas na// thams cad bdag dag rgyas par 'gyur// A+oM sor bzhag dzaM b+he mu he da ya ma wa ti na hU~M swA hA// sngags kyi rgyal po 'di yis ni// tho rangs dus na lan bdun du// chu la sngags nas gdong bkrus na// 'gro ba kun dga' dbang du 'gyur// skar ma rgyal la pad+ma ni// dkar po kun+da'i dregs pa la// brgya rtsa brgyad sngags mig bskus na// bud med thams cad yid 'phrog byed// 'dres ma sran ma'i me tog ni// tsan+dan dkar po'i chur spangs nas// skar ma rgyal la brgya rtsa brgyad// sngags la thig le byas pa na// rgyal po la sogs dbang du sdud// ba sha ka'i sngags mthar sbyar// A+oM pad+mA n+ta kr-ita/ mo ha ga ya/ an d+ha ya/ sang ku ya/ uts+tsha ta ya/ b+he te sha ya/ mA ra ya// dzi wa tsit+ta rbad/ ling+ga gtub nas bsreg byas na// gang la dmigs pa gsod par byed// drag po'i las rnams 'grub par byed/ mthar ni a b+hi tsar+ya sbyar// A+oM pad+mA na kr-i ta shIn+taM/ ha ya gr-I wa phuSh+tA ka/ pad+ma pad+ma ba shaM ba shaM kaM pad+ma kro d+ha a b+hi tsa r+ya: sarba sid+d+ha hU~M phaT swA hA/ bdun nam nyi shu rtsa gcig gam// brgya rtsa brgyad du bzlas byas na// lhun gyis grub pa'i phrin las 'grub// yang gsang pad+ma chen po bshad// phrin las 'di dag rim pa yang// sngags ni thams cad nyid na yang// tshar gcod pa dang rjes gzung phyir// dang pos drag la gnyis pas dbang// rjes bzung rgyas dang zhi ba ni// phrin las kun gyi rim par gsungs// dbang chen bde gshegs spyi dril rdzog ma le brgan gyi rgyud las/ phrin las bzhi lhun gyis grub pa'i le'u ste bcu pa'o//// de nas bcom ldan 'das kyis mdze nad rgyun gcod pa'i ting nge 'dzin la snyoms par zhugs nas 'di gsungs so// srid pa'i klu ni phyogasabazhi'i mtsho// gnas pa'i klu yang ma dros mtsho// chags klu chu mig brag do nang// rigs bzhi'i klu ni phyogs bzhir gnas// lha klu gnod sbyin byol song mi// klu rigs ser po 'khor dang bcas// rgyal rigs zhugs pa'i nad rtags ni// sha chen mdog dam nag la ham// gnyid che glal mang rmyang snying 'dod// rkang lag skrangs shing tshigs kyang 'khol// mig mi gsal la mgo yang na// sdong zla klu bdud klu btsan dang// pe dkar dam sri mtsho sman yin// 'dug gnas lung pa shar du bltas// phu ni lho nub mtshams su zug/ chu mig mgo gsum shing rtsi dang// ni'u sing 'dam rdzab can la gnas// nen ni ci las langs zhe na// sngags pa dag gis mnan par bya// zhugs dus lo bdun ma lon par// rang gzhan mi tshor de sos min// rje'u rigs gnod rtags sha mdog sngo// ham chags mgo gzhogs g.yon pa 'phrigs// dbung pa g.yon la brin pa dang// sna bug g.yon pa mi bde zhing// spro thung sems dkar rgol snying 'dod// sha ro dang ni bas ldag g.yon// spong zla gnyan bzed klu btsan yin// rmi lam chu dang 'dam gseb nyal// slob dpon bris sku lder tsho dang// 'thab mo byed pa rmi ba yin// zhing pa nya 'dra rdzi bo dran// rdo shing ba cag pa'i sa nas 'bras// rang gis mi tshor lo gsum sdod// mkhas pas brtags na sos par 'gyur/ bram ze'i rigs kyis zin pa'i rtags// gzhog g.yas rtsa dang khrag la zin// sha mdog sngo dmar smin ma byi// rtsa 'khyug lus 'khol mkhal ma dang// tshang rar sha ro 'byung ba dang/ snying mi dga' zhing 'gro snying 'dod// sdong zla klu btsan klu srin dang// sa srin dam sri gnod pa yin// gnod pa chu mig mgo gsum dang// gad pa shar shur shing rkang gcig/ lu ma gya gyu rnams la gnas// nyen ni thab dang gzhob la langs// rmi ltas rta dang bud med chu// khyi dang bya dang 'thab mo rmi// zhugs nas lo ni phyed dang gnyis// rang gzhan tshor de gso bar sla// dmangs rigs sha mdog sngo la ham// nad rnams 'gyur zhing 'gyur zhing 'ong// mi nad sna dgu yong bar byed// chung sri rde'u nad 'jug pa yin// sdong zla klu dang gnyan dang sman// dam sri dkor bdag bcas pa gnod// gnod pa zhang nye ma sru'i sa// yul phu zam pa lung gsum mdo// nyen ni mtshan 'gros dmar las langs// rmi ltas char 'babs rdzas bskyur nga// ri gzar kha nas rbab 'dril rmi// lo ni phyed dang gsum lon nas// rang gzhan tshor te gsos kyang sos// lo brgyad tshun chod nam yang sos/ gdol pa klu yi nad rtags ni// sha mdog ser la spos pa dang// ro rgyab na zhing snying yang na// ro stod brgyangs shing ro smad 'byar// tshigs rnams 'khol zhing rkang lag phra// sdong zla yul lha mgon klu dang// klu mo dkar mo bsdengs nas gnod// gnod pa phung khar rnying pa dang// lha khang mchod rten rgya gram lam// ban+de gdung chad srung ma gnod// rten ni mi gtsang thab gzhob dang// 'thab mo dme dang mkhon las langs// rmi lam g.yang sar phyin pa dang// khang zam 'grims shing lhung ba dang// khang khyim dud pas khengs pa rmi// zin nas lo gcig lon dus na// bdag gzhan gnyis kas tshor ba de// gnyis na sos te lo gsum na// mdze shur 'gro bas gso mi bya// 'byung lnga 'khor lo'i 'jug pa ni// sbubs kha rlung la dmangs rigs 'jug/ lte ba me 'khor rdo rigs 'jug/ rgyungs pa sa 'khor rgyal rigs 'jug/ klad pa chu 'khor bram ze 'jug/ gdol ba de rnams kun la'o// sha nad theb pa bzang ngan ni// dpral sha 'jum 'dus bram zes ngan// sog sha dbyings 'dus rgyal rigs ngan// lag gnyis bcud 'dus rje rigs ngan// snag chen brang 'dus dmangs rigs ngan// chu bar theb pa bzang ngan ni// ltag chu gnang 'dus bram ze ngan// skyid khung bzhi 'dus rgyal rigs ngan// mtheb chung zur rtse rje rigs ngan// rting chu khar 'dus dmangs rigs ngan// nya gnad thebs pa bzang ngan ni// byin pa'i nywa khar dmangs rigs ngan// gnyan gong gnad 'dus rgyal rigs ngan// gru mo bzhi gnas rje rigs ngan// sog pa mgo gnas bram ze ngan// rtsa gnad thebs pa bzang ngan ni// mthe bong rgyal rigs 'thab par ngan// rkang bol rgyas ba'i rtsa bdun dmangs// sgyid khung spyi bdud rjes rigs la// rtse'u mgo bcu drug bram ze bdun// gdong rtsa chu lnga don snying gnad// kun gyis zin par ngan pa yin// de dag kun tshang gdol pa'i nad// 'tsho bar dka' ba'i nad kyis thebs// nang ni mig la brtag pa ni// shing gi me tog rtse mor smin// nad rnams mig na 'char ba de// chu'am chang gis byad bkrus la// ser pos mig khebs mkhris nad rgyas// de ni rgyal rigs nad yin no// klad khrag chu pho khrag nad rje'u// mig chu chu ser bram ze'i nad// dmar ser spris ma bad kan dmangs// mig 'bras gting mtsho dol pa can// rtsa la gram pa rnam smin nad// nag po mthong byed don snying 'grams// rnam par smin pa'i nad dngos bzung// nad rigs dngos dang 'khor dbye ba// gru khung rgya la rigs rje'u rigs bsdongs// snying gar rje rigs rgyal rigs bsdongs// klad pa bram ze gdol ba'i 'khor// gsang gnas dmangs su bram ze bsdongs// de tshe kun tshang gdol dang dmangs// tri la brtag pa mi 'gyur bzung// dud pa khyi tri nag mo gnod// chu yi dri 'dra klu gnod che// tshil chen dri 'dra gnod rtsub ste// gdon phrad dri chu'i dri lta bu// gshin dri gdon chen rnam smin nad// sha yi mdog la brtag pa ni// smug nag gdon chen 'gyur ldog che// sha 'gul dkor bdag nag mo la// sha skam rnam par smin pa'i nad// sha spos rkang pa gdon thub rtags// sha ro dag la brtag pa yang// yas chags rkyen gyis byung ba'i nad// mas chags rnam par smin pa'i nad// phyed mar byung na gdon gzhan che// rma mdog dbye ba'i brtag pa ni// dmar la chu ser gdon zhen che// sngo skya ham pa nag mo dkor// rkang pa rgyu khung rnam smin nad// 'jug pa'i rigs kyi brtag pa yang// rigs kyi ma sru zhang nyes 'jug/ brko rlog shing gnyan rkyen gyis 'jug/ klu dang thug phrad go bur 'jug/ ku re rkyal ka rngam 'dod 'jug/ 'byung ba bzhi po log men brtag/ dgun dang nam langs sa yi dus// dbyar dang dros pa chu yi dus// ston dang phyi dro me yi dus// dpyid dang dgongs ka rlung gi dus// lo dang zla ba zhag dus dang// za ma shin tu nye ba'i dus// mi rigs 'byung ba brtag pa yin// rgyal rigs mgo nas 'jug pa ste// lci zhing 'thibs pa'i dug nad ni// rgyal blon sha bkra rgyang glu len// bram ze lag g.yon grang ba chu// go ldog yan lag mig mi bde// mthe bong bus gong sna phrag 'phrigs// rmi ltas chus khyer 'dam du byings// rje'u rigs lag g.yas tsha ba med// dmar zhing dgong la chu bur dang// tsha brab sha bkra me lce ris// ro smad mdun smad na ba yin// dmangs rigs rkang g.yas yang zhing g.yo// gdol pa rkang g.yon nag la gel// sha rus sbu dug brtag pa ni// sha dug pad+ma rdo rje nyams// ming tsha zil chen gor sho shor// rus dug skad phra 'dzer lung khrag/ glo bstud so sen bkrag rnams shor// spu dug mgo skra smin ma dang// gro ba sa shu dbyibs rnams shor// dug gsum tshang ba rnam smin nad// gso dka' zin pa ngan pa ni// mkhar bzhi ri bo'i mthongs dang lnga// rgya mtsho gnyis dang ro dkyil brgyad// nags kyi gtsug dang spu rigs bcu// thugs dkyil srid lte bcu gnyis pa// ri rab khung dang bcu gsum yin// tshang dang ma tshang mkhas pas brtag/ zin pa bzang ba'i rtags mtshan ni// sha 'phrigs rtsa 'phrigs za 'phrugs dang// shu ba bas ldag skam mig dang// mig 'phul sna g.ya' me dbal ris// mgo 'khor sna khrag chu ser 'ong// ser ka gas shing rma rnying dang// rkang pa sbrid cing rtsa rnams khol// glal 'od rmyang 'dod snying mi dga'// rkang sha mkhal na ngu snying 'dod// byad ni g.ya' shing tsha tshag byed// lus rnams 'khru zhing spro ba dang// ro stod rgyas shing gzer ba dang// sha mdangs bar na sha ro yod// mkhas pas brtags la gso bar bya// don snying dag la zin pa ni// glo ba sna rdog zhom pa dang// glo bur sna yi gong rnams shor// dbugs thung khrag skyug glo rdol 'chi// snying la ro stod brgyangs shing na// spro thung mi dran smyo bar byed// mchin pa lce la 'brum dmar yong// lce 'thon tha ma sha ror 'gyur// mkhal ma rkang bol skrang med 'dar// gzhogs g.yas drod chung yan lag zha// mtsher pa rna ba g.yas pa 'on// mchu skrangs,1874
1611,allo,kha,1
1612,auto,skam byin pa 'dar// mkhris pas mchu gas lus po skrangs// byad skrangs mig dang lus mdog ser// gso bya,20
1613,allo,legs,1
1614,auto,nyes brtag pa ni// bems dang shin tu bems pa dang// dib pa shin tu dib pa dang// kha dog can dang kha dog bral// 'khor lo drug la bzhugs pa dang// snying po bzhi la zhugs pa dang// rtse mo gsum la zin pa dang// nam mkha'i mthongs nas babs pa dang// rgya mtsho'i gting nas rdol pa dang// gnad la lcags gzer thebs pa dang// nag po khro chu'i gzer thebs dang// kha dog lnga ru bstan pa dang// de dag rung dang mi rung brtag/ spang bar bya ba'i dmigs brtag pa// rgya mtsho chen po lung 'gyur zhing// chu bran mtha' nas g.yos pa dang// gangs ri dkar por zhu gyur nas// ri bo'i sul la gas pa byung// glo ba'i gnad la thebs pa dang// stod kyi dang ka 'gags pa dang// rgyal po'i dkor mdzod bcom pa dang// rkun po phugs su zhugs pa dang// gnye ma dag la zhugs pa dang// rgyal po'i pho brang btab pa dang// 'di dag mkhas pas spang bar bya// nad kyi smin lugs brtag pa ni// rus smin zha sgur gso bar rung// lo mang lon nas gso bar dka'// sha la smin pa skya bo dang// dmar 'gyur ser 'dus 'tsho ba yin// chu ser nag po smin pa dang// tshogs dang rgyas par gyur na ngan// chu ba la zhugs gso dka' dang// de yi sos rtags thub pa dang// dmangs rnams grong sprang 'khyams pa dang// tshigs bzhi mkhar nas phab pa dang// 'bras bu gnad nas thebs pa'o// de nas mig rtags rgyas par bshad// blta dus gtor ma sbyin pa dang// bden bdar bskyed rdzogs bsgom par bya// byang chub sems kyis kun khyab bya// gdon btsan bar du kha bltas te// ba lu shug pa'i me bus te// mig la klu sman dud pas bdug/ mig gi tha ma thur du bzlog/ gyen la bzlog ste g.yas g.yon bsgyur// ha re dag tu thub tshad sdad// mkhas pa dag gis legs par brtag/ mig la brtag pa rnam pa bzhi// 'grim rtsa'i brtag pa dang po ste// gnyis pa klu rigs bzhi bo brtag/ gdol pa kun khyab brtag pa gsum// bzhi pa las kyi rnam smin no// 'grim rtsa'i,369
1615,allo,brtags,1
1616,auto,pa la bzhi ste// shar na yan lag rtsa dang ni// lhor ni srid pa'i rtsa yin la// de bzhin nub na bad mkhris rtsa// byang na don snying rtsa yang gnas// yan lag rtsa zhes bstan pa yang// mig gi gra phug g.yas na 'char// nad gzhi'i rtsa la gram ma gram// rtsa bar byung na rtsa la gram// sked par byung na mgo phyogs de// rtse mo grol ni sla ba yin// srid pa'i rtsa la lo grangs brtag/ mig gi ya lcibs dag nas 'char// nag thig gcig byung lo gcig lon// de bzhin nag thig re lo re// g.yas su rgyal po dam sri g.yon// rbod gtong 'brel gzhi brtag par bya// bad mkhris gra phug g.yon nas 'char// 'di la gdon rnams yang bzung ste// mig sprin dkar nag mtshams su ni// rgyal rigs me tog 'di ltar 'char// mdung shing bkri 'dra rtse mo ni// sog khar byung ba rgyal rigs la// lag sor bkram 'dra byung na 'khor// rje rigs me tog dkar nag mtshams// klad khrag chu la pho ba 'dra// 'khor ni dmar ser mdog tu yang// bram ze'i me tog dkar nag mtshams// ser pos khebs pa 'ong ba ste// g.yas pa gtso la g.yon byung 'khor// dmangs kyi me tog dkar po ste// nag po'i thig le khyab 'brum dngos// nag la rtsub pa 'khor du bshad// don snying rtsa yi rim pa yang// mig gi grwa phug 'og nas 'char// nad gzhi rgyas sam ma rgyas blta// gdon gzhan che na rtsa bar 'gyur// sked par byung na rtsub pa yin// rtse mor byung na phra ba yin// klu rigs,272
1617,allo,bzhi,1
1618,auto,yi brtag pa ni// phyi dang nang gi phyogs su bshad// mig la rnam pa gnyis yin te// mig gi phyi dang mig gi nang// dang po phyi yi rtags brtag pa// dbyibs ni nag la 'brum bu 'byung// de ni gdol bas nges par gzung// zur gsum song ba dmangs kyis so// dmar ser song na rje'u rigs// then dang chu 'dzag bram ze'i rigs// yo dang bzlog pa rgyal po'i rigs// de byung mig la bab pa'i rtags// rab 'bring tha ma gsum du brtag/ las las gyur pa spang bar bya// mig gi nang nas bltas pa ni// lus kyi phyi nang mtshan nyid gsal// nad gdon kun kyang gsal bar ston// mig sprin dkar la rtsa ris brtag/ rtsa ni g.yas nas zug gyur na// sha ro sha mtshan g.yas na yod// rtsa ris g.yon nas zug gyur na// sha ro sha mtshan g.yon na yod// ri rab rtse nas 'bab pa 'dra// ro stod yan lag nad gzhi rgyas// rgya mtsho'i gting nas phyung skyes 'dra// sked pa man chad nad kyang rgyas// gang na gnas pa de ltar blta// mig sprin dag la rtsa ris ni// kha dog dkar po sprul 'khyus 'dra// rgyal rigs nad kyis zin pa'i rtags// kha dog ser po nya gzugs 'dra// bram ze'i nad kyis zin pa'i rtags// kha dog dmar po sprul gyi gzugs// rje'u rigs nad kyis zin pa'i rtags// kha dog nag po sbal pa'i gzugs// dmangs rigs nad kyis zin pa'i rtags// kha dog sngo nag sdig pa'i gzugs// gdol pa'i rigs kyis bzung ba'i rtags/ mgo dang yan lag lus po rdzogs// go rim bzhin du shes par bya// phyogs la brtag par bya ba yang// pho g.yas mo ni g.yon nas brtag/ grwa phug gnyis ni shar nub gnyis// ya phebs ma phebs lho byang gnyis// gzhan rnams mtshams su shes par bya// ri mo'i rnam pa brtag pa ni// shar du rgyal rigs ri mo dkar// dkar ser 'dra ba sprul pa yin// thig le nas 'bras zhing sa gnod// sog 'dra byu na du ras nas// nyung dkar 'dra byung gtad 'dre yin// bre 'dra byung na khang sa nas// mdung 'dra shing bcad sa nas gnod// thig le dkar po gcig byung na// zhugs nas lo gcig len pa ste// de bzhin gnyis gsum bzhi lnga drug/ bdun nam brgyad thal mi mngon no// thig le shar du byung ba'i phyir// gzhogs ni g.yas la thebs nas yod// sha ro kha dog dkar ser te// byin pa brla shar thebs na thub// mchan khung thebs na mi tub po// rje'u rigs nad kyis thebs pa'i rtags// mig gi lho yi phyogs su 'char// thig le ser po sran leb tsam// rje'u rigs sprul pa dang bcas zin/ zhing sa nas ni gnod pa na// thig le ser po nas 'dra 'ong// sog pa 'dra na dur sa nas// nyung dkar gtad 'dre bre 'dra khang// mdung 'dra shing bcad sa,491
1619,allo,nas,1
1620,auto,gnod// thig le,3
1621,allo,ser po gcig byung,4
1622,auto,na// de ni,3
1623,allo,zhugs nas lo gcig,4
1624,auto,lon// gnyis gsum,3
1625,allo,bzhi la drug bdun,4
1626,auto,dang//,1
1627,allo,brad par thal nas mi mngon,6
1628,auto,no//,1
1629,allo,thig,1
1630,auto,le,1
1631,allo,lho yi phyogs,3
1632,auto,byung bas//,2
1633,allo,gzhogs,1
1634,auto,g.yon nad,2
1635,allo,kyis thebs nas yod//,4
1636,auto,sha,1
1637,allo,ro khog pa skya bab,5
1638,auto,ste//,1
1639,allo,rkang mthil mi thub de min sla// bram zes zin rtags nub phyogs 'char// thig le dmar po nas sog,20
1640,auto,bre// nyung,2
1641,allo,dkar mdung 'dra zhing sa dur// khang pa rbad 'dre shing bcad,12
1642,auto,sa nas gnod// dmar po gcig,6
1643,allo,gnyis gsum bzhi lnga// brgyad du thal,7
1644,auto,nas de mi gsal// nub tu byung nas sha ro rgyab// kha dog 'bu ni so dmar 'dra// ltag khung byung na mi thub ste// gzhan du byung na thub par gsungs// dmangs rigs zin rtags byang phyogs 'char// thig le sngon po byung ba na// zhing sa khang sa dur sa dang// rbad 'dre shing bcad chos mthun sbyar// lo grangs thig le'i grangs la brtsi// brgyad du thal nas yal nas 'gro// byang du byung ba'i gnad ka yis// dpral ba snying gar thebs pa na// de ni thub ste gzhan mi thub// gdol pa mig gi 'bras bu 'char// thig le nag po gcig 'char te// nas 'dra bre 'dra sog pa 'dra// nyung dkar mdung shing gnod pa'i rigs// lo grangs grangs dang sbyar te thal// 'bras bu dag la byung ba yis// rdo rje mi ldang de mi thub// mo chags mi skye gdol nag po// lus gzhan dag la thebs na thub// sprul pa 'khor gyis zin pa na// shar lho rgyal rigs 'khor gyi rtags// sbrul dkar 'khyug 'dra glo la zin// glo 'tshubs mi bde sna zhom yong// lho nub rje'u rigs 'khor gyi rtags// lcong mo mjug rdum snying la zin// snying na dran nyams brjed nas che// nub byang bram ze'i 'khor gyi rtags/ spal nag rab tu chas pa ni// rna ba mi gsal gzhogs na zhing// mkhal ma rab tu na ba dang// byang shar dmangs rigs 'khor gyi rtags// sdig pa rwa brgyad 'dra ba 'char// mchin pa la zin khra snying 'dod// mchin nad dang ni mig mi gsal// gdol pa kun khyab rtags brtag pa// mthong ba'i dug dang reg pa'i dug/ kha rlangs la sogs yod pa ste// gdol ba 'khor 'khol rtags rnams 'tshol// spyi rtags kun dang ldan par bshad// rnam par smin pa'i nad rtags ni// lus rnams kun la nad rgyas pa// rgya mtsho chu gnyer 'khrugs pa 'dra// bar snang sprin gyis g.yogs pa 'dra// 'khor lo ral dang me tog nyams// nyi gdung ser bu mi bzod de// drag tu mchi ma 'dzag pa dang// mig gi dbyibs kyang steng steng po// 'bras bu zhu bar gyur pa ni// snying ni rab tu zad pa'i rtags// rkun po phugs su zhugs pa yin// 'bras bu smin pa zhes bya ba// chu ser nag po rgyas pa yin// cis kyang mi phan rnam smin las// gso ru mi rung spang bar bya// zhes gsungs so// dbang chen bde gshegs spyi dril rngog ma leb rgan gyi rgyud las/ gdug pa gsum gyi gnod pa brtag pa ste le'u bcu gcig pa'o//// de nas bcom ldan 'das kyis mdze nad gso ba 'di gsungs so// dang por brtag par bya ba'i rdzas// mu zi gla rtsi shu dag nag/ gu gul dkar nag lnga snyoms te// grib bskams bsrubs ma de rnams cha// rgya tsha ril ma tsam dang bcas// snod gtsang dri chu bar mar sbang// dri chu 'khor mi sman chu 'thung// khrag dang chu ser chu ngan gyi// mdog la brtag pa man ngag yin// yang ni shu dag dkar nag gnyis// gla rtsi mu zi khral khrol rnams// bdun phul chu nang khu ba 'don// lto stong btang la zhag gnyis brtag/ sbrid dang na tsha med par brtag/ yang na ru rta dan rog pa// gnyis dang gsum ni chang du blug/ grub gzhug btang la gos drod nyal// tsha grang nad bzhi gang yin brtag/ mdze nad tshabs chung chu ser ni// ma rgyas pa la lto bshal bya// byug pa sbang ma'i zan bsten la/ a bar gnyis dang dan rog gsum// shu dag nag po lcum rtsa bsnyam// gu gul dkar nag zhib btags la// ma nu'i thang gis 'phul la gtang// mnan gzhel lcag dang dbyung ba dang// rjes gcod byas la lto sbyang ngo// mdze nad tshabs che rtsa shal bya// sha ba pho mo sbrad sogs bya// phye ma pad+ma rdog po bcu// sdig srin rgya tshwa sug smail rnams// thun re cha bsnyam phye ma ni// lcam pa'i thang gis phul la gtang// lcag tu chab tsha mang du gtang// tsha dug yos dug zug rngug zhom// yang na pad+me mar la 'dul// sdig srin sug smel thun re la// rgya tshwa lug ril pi ling bdun// glang mkhris thun gcig go bo'i brun// cha gsum tho rangs gtang bar bya// rjes ni tshod dang sbyar la bcad// thang sbyor pad+ma nyi shu gcig/ sdig srin rgya tshwa sug smel rnams// lcam pa'i thang la bsdus la gtang// khrag 'joms dom mkhris chang sbyar bcas// chu ser rang gar 'bab tu gzhug/ mdze nad bco brgyad 'joms pa'i stan// a bar rdog po nyi shu btab// btsan du sran ma nyi shu btab// dri chus 'dam btags mdog nag tu// gu gul nag po sha ril ces// bi bi ling ni nyi shu dang// nag 'tsher gla rtsi btsan dug phyed// gi wang chu nas ril bu 'don// zhag lngar gnyis gnyis gsum sbyar gtang// de nas rgyun du ril bu dgu// zla ba 'phel 'grib bsnon 'bring sbyar// sman log a bar dri chus bcos// tshabs che gla rtsi'i lca mda' yin// yang na gu gul nag po dang// grub thob dri chen ril bu las// yang na chu ser skems pa ni/ seng ldeng spyir bzhur khu ba gnyis// mu zi ser po gla rtsi dang// ba bla sbrang rtsi chu ser skems// yang na chu ser 'don par bya// mu zi rgya tshil btsan dug dang// chos sman gu gul shu dag nag/ dri chen dri chu mi phag zhun// bsdus te bsku ba dug slong rdzas// dri chu gla rtsi byang ba dang// sbru ma chu rtsas dbyung bar bya// btsan dug mu zi ldong ros dang// gu gul dri chu mi phag zhun// dug rnams sdud pa'i rdzas mchog yin// che chung 'don pa'i gnad du shes// yang na dri chen sbyor ba ni// mi khyi phag pa spyang ki'i brun// rdza yi nang du dri chus mnan// tshig ma'i dud pas bdug pa dang// dwangs ma lto ru gtang ba dang// skyo mas gnas rnams bsrung bar bya// shu ba sha ro la sogs 'joms// klu rnams thul dang nad don rtags// rdzas 'dis nges par byed pa yin/ yang na bdud rtsi drug sbyor ni// a bar ha lung nag po dang// gla rtsi gu gul nag po dang// pi pi ling dang gi hang gtang// 'di dus dri chu bsten par bya// sman nad mi ldang gdon choms 'ju// rdza yi snod du dri chu bsags// dang po'i them bu 'bo bar bya// gong ma btsags la bar ba bdug gdu yang// lhag ma sna nas klad par drangs// byin rlabs yod pas gso bar bya// zhabs kyi lhag ma skabs su don// yang na lag pa'i sbyor ba yis// phyir don khong bstud sna la drangs// 'dzu dang bde dang myur du 'byin// 'bras bu gsum dang phab tu sbyar// sbrang rtsi'i dri chu lcags kyi snod// ltor btung snar brngub drug sbyor ni// yon tan thams cad mthun par bshad// ril bu lo dus bsten pa yis// ma sos rus la zhugs pa yin// sngon 'gro rtsa bshal gtang bar bya// dngos gzhi rus sbal pho mo'i rus// ru rta phag rgod mche ba dang// rma bya'i sgro dang gi hang sngags// gla rtsi'i chu la ril bu bya// khye sus re re za bar bya// bdud rtsi ril bu za zhing bsrung// ril bu yun ring bsten byas kyang// lus kyi nad ro ma thon na// nad dang gdon gyi ro 'don pa// byang ba sum cu btul byas nas/ rgya tshwa lug gi ril gyi tshad// sug sme thun gnyis mtsham dkar dang// tshwa la thun ni re re la// gu gul nag po mtheb rdog tsam// sdig pa srin po thun re yin// zla gsum nang re nas phyed sman// rang gi dri chu bar bas 'phul// tshod dang sbyar la thun bskyed de// zas ngan mi za bsrung bar bya// sman sbyor rang nyams tshod dang bstun// 'di la sngon 'gro rjes gcod med// nad dang gdon ro rtsa lam 'don// na tsha yod pa'i sha ro la'o// na tsha med pa'i sha ro la// de la sman gyis byug par bya// khab kyi sa gtsags la kha phru gdab// de gnyis byug rdzas rgya tshwa dang// rgyam tshwa ru rta byi tang ka/ gu gul dkar nag kha ru tshwa// mu zi dkar nag btsan dug dang// rgya tshil thar nu gla rtsi dang// nus pa can gyi dri chen rnams// dang por bsnyams la lde gur bya// dri chus bskus la mar gyis byug/ rma rnying gso la mi sha dang// nya sha mi rkang lha ba can// glu mnye sbal ba'i tshil bu bcas//,1453
1645,allo,zho,1
1646,auto,dang sbyar la lums su gzhug/ rnag dbyung btsan dug thal ba dang// mgron bu dngul zangs thal ba lnga// ka ra chu rtsa dom mkhris kyi/ byug pa rma rnying nang du gzhug/ gso byed smin gyis tshe bsring ba// a bar skam thags 'dam thags bya// so ma ra tsa gi hang dang// thal kar rdo rje gla rtsi dang// gu gul dkar nag seng ldeng khrag/ ril bu dgu pa rdzogs par za// myu du 'chi ba'ang tshe bsring nus// rnag mdze skems pa'i rin chen sman// snod ni rdza ma me thub nang// gser srang bzhi la sum cha gsum// lcags phye dngul phye zho gnyis la// mu tig chang dang,115
1647,allo,ba yi,2
1648,auto,chu// zangs dang gser phye sum chas g.yogs// kha bcad sol mes btso bar bya// rbod rbod tas tas nem nem byed// thams cad zangs la thim gyur te// dngos po mi mngon lcid kyis gsal// chu ser dkar po 'joms pa ni// seng ldeng khrag dang gu gul dkar// thal kar rdo rje so ma ra// zangs thal mu zi tsan dan dmar// mdzo mo shing rnams 'ju stobs sbyar// nag po la ni sbrang rtsi sbyar// ril bu byas la gtang bar bya// mdze nad thams cad skem par byed// rdo rje bzhin du 'joms pa'o// shu ba glo bur byung ba la// chos shing re lcag krad rnying dang// dres ma sug pa sgong thog dang// mu zi tshil chen rgya tshil dang// ra ru'i gzhob dang cod zhi'i thal// sgog skams tshwa dang pa yag dang// dud pa dmar nag byug par bya// sman gyi dam tshig bstan pa ni// tshwa dang bud med,158
1649,allo,rul,1
1650,auto,sum skyur// sngo dang sgog phyogs chags pa spangs// me nyi lus ngag rtsol ba spang// 'phyags su mi gzhug sbrang rtsi bsten// spyod lam dam tshig bsrung ba gces// de nas ril bu'i tshod bzung ste// ril bu dgu las mang du gtang// bde'am mi bde brtag par byed// yang na gcig la blta ba dang// yar bsnon mar 'phri tshod gzung bya// zhes gsungs so// pad+ma gsang ba bkod pa rngog ma le brgan gyi rgyud las/ klu gnyan sa bdag gso ba'i le'u ste bcu,88
1651,allo,gnyis pa'o////,2
1652,auto,de nas,2
1653,allo,dbang chen pad+ma yis// sri'u,5
1654,auto,gso dang mtshon cha,4
1655,allo,bsrung// yul,2
1656,auto,khams bsrung,2
1657,allo,dang pra,2
1658,auto,dbab,1
1659,allo,dang//,1
1660,auto,char pa dbab par bya ba dang// srog la bar bu bskor ba,13
1661,allo,dang//,1
1662,auto,gdug pa klu la gtad pa,6
1663,allo,dang//,1
1664,auto,thog dang ser bas yul mkhar 'joms// 'gro ba dbang sdud 'byor pa 'phel// lha srin gdug pa nad bzlog bsrung// ngo mtshar sprul pa'i rol mo bshad// sri bu gso bar gsungs pa yang// sngags dang rdzas kyis skye ba dang// mo gsham dag tu mi 'gyur dang// bus pa chags par gyur pa dang// lte,57
1665,allo,ba,1
1666,auto,bsgyur bar bya byed rnams// sbrum,6
1667,allo,ma,1
1668,auto,bu ni mi 'chor te// bcing grol lam ni be par 'gyur// bgegs,13
1669,allo,rnams,1
1670,auto,bsad cing bsrung 'gyur ro// mtshon cha bsrung bar bya ba yang// shing shun 'khor lo sngags dang,18
1671,allo,bcas//,1
