token_id,token,label
1113,ba'i,I-AUTO
1114,ming,I-AUTO
1115,du,I-AUTO
1116,grags,I-AUTO
1117,pa/,I-AUTO
1118,jig,I-AUTO
1119,rten,I-AUTO
1120,gyi,I-AUTO
1121,gtsug,I-AUTO
1122,lag,I-AUTO
1123,las,I-AUTO
1124,grags,I-AUTO
1125,pa'am/,I-AUTO
1126,theg,I-AUTO
1127,pa,I-AUTO
1128,chung,I-AUTO
1129,ngu,I-AUTO
1130,las,I-AUTO
1131,grags,I-AUTO
1132,pa'am/,I-AUTO
1133,theg,I-AUTO
1134,pa,I-AUTO
1135,chen,I-AUTO
1136,po,I-AUTO
1137,las,I-AUTO
1138,grags,I-AUTO
1139,pa'am/,I-AUTO
1140,theg,I-AUTO
1141,pa,I-AUTO
1142,chen,I-AUTO
1143,po'i,I-AUTO
1144,yang,I-AUTO
1145,chen,I-AUTO
1146,po,I-AUTO
1147,gsang,I-AUTO
1148,sngags,I-AUTO
1149,kyi,I-AUTO
1150,tshul,I-AUTO
1151,las,I-AUTO
1152,grags,I-AUTO
1153,pa,I-AUTO
1154,yang,I-AUTO
1155,rung,I-AUTO
1156,ste/,I-AUTO
1157,chos,I-AUTO
1158,rnams,I-AUTO
1159,kyi,I-AUTO
1160,ming,I-AUTO
1161,ji,I-AUTO
1162,snyed,I-AUTO
1163,pa,I-AUTO
1164,de,I-AUTO
1165,dag,I-AUTO
1166,thams,I-AUTO
1167,cad,I-AUTO
1168,ni/,I-AUTO
1169,'phags,I-AUTO
1170,pa,I-AUTO
1171,'jam,I-AUTO
1172,dpal,I-AUTO
1173,gyi,I-AUTO
1174,mtshan,I-AUTO
1175,du,I-AUTO
1176,ma,I-AUTO
1177,gyur,I-AUTO
1178,pa,I-AUTO
1179,med,I-AUTO
1180,de/,I-AUTO
1181,de,I-AUTO
1182,bas,I-AUTO
1183,na,I-AUTO
1184,de,I-AUTO
1185,dag,I-AUTO
1186,thams,I-AUTO
1187,cad,I-AUTO
1188,mtshan,I-AUTO
1189,du,I-AUTO
1190,shes,I-AUTO
1191,par,I-AUTO
1192,bya'o//,I-AUTO
1193,'dir,I-AUTO
1194,dris,I-AUTO
1195,pa/,I-AUTO
1196,zag,I-AUTO
1197,pa,I-AUTO
1198,med,I-AUTO
1199,pa'i,I-AUTO
1200,chos,I-AUTO
1201,rnams,I-AUTO
1202,kyi,I-AUTO
1203,ming,I-AUTO
1204,rnams,I-AUTO
1205,ni,I-AUTO
1206,'phags,I-AUTO
1207,pa,I-AUTO
1208,'jam,I-AUTO
1209,dpal,I-AUTO
1210,gyi,I-AUTO
1211,mtshan,I-AUTO
1212,du,I-AUTO
1213,rung,I-AUTO
1214,ste/,I-AUTO
1215,'phags,I-AUTO
1216,pa,I-AUTO
1217,'jam,I-AUTO
1218,dal,I-AUTO
1219,nyid,I-AUTO
1220,zag,I-AUTO
1221,pa,I-AUTO
1222,med,I-AUTO
1223,pa,I-AUTO
1224,thob,I-AUTO
1225,pa'i,I-AUTO
1226,bdag,I-AUTO
1227,nyid,I-AUTO
1228,yin,I-AUTO
1229,pa'i,I-AUTO
1230,phyir,I-AUTO
1231,rung,I-AUTO
1232,na/,I-AUTO
1233,zag,I-AUTO
1234,pa,I-AUTO
1235,dang,I-AUTO
1236,bcas,I-AUTO
1237,pa'i,I-AUTO
1238,chos,I-AUTO
1239,rnams,I-AUTO
1240,kyi,I-AUTO
1241,ming,I-AUTO
1242,de'i,I-AUTO
1243,mtshan,I-AUTO
1244,du,I-AUTO
1245,ji,I-AUTO
1246,ltar,I-AUTO
1247,'gyur/,I-AUTO
1248,'phags,I-AUTO
1249,pa,I-AUTO
1250,'jam,I-AUTO
1251,dpal,I-AUTO
1252,ni,I-AUTO
1253,zag,I-AUTO
1254,pa'i,I-AUTO
1255,chos,I-AUTO
1256,thams,I-AUTO
1257,cad,I-AUTO
1258,yongs,I-AUTO
1259,su,I-AUTO
1260,zad,I-AUTO
1261,pa'i,I-AUTO
1262,bdag,I-AUTO
1263,nyid,I-AUTO
1264,yin,I-AUTO
1265,pa'i,I-AUTO
1266,phyir/,I-AUTO
1267,de,I-AUTO
1268,rnams,I-AUTO
1269,kyi,I-AUTO
1270,ming,I-AUTO
1271,de'i,I-AUTO
1272,mtshan,I-AUTO
1273,du,I-AUTO
1274,mi,I-AUTO
1275,rung,I-AUTO
1276,ngo,I-AUTO
1277,zha,I-AUTO
1278,na/,I-AUTO
1279,'phags,I-AUTO
1280,pa,I-AUTO
1281,'jam,I-AUTO
1282,dpal,I-AUTO
1283,ni,I-AUTO
1284,zag,I-AUTO
1285,pa,I-AUTO
1286,med,I-AUTO
1287,pa'i,I-AUTO
1288,chos,I-AUTO
1289,kyi,I-AUTO
1290,bdag,I-AUTO
1291,nyid,I-AUTO
1292,can,I-AUTO
1293,yin,I-AUTO
1294,mod,I-AUTO
1295,kyi/,I-AUTO
1296,tshul,I-AUTO
1297,'di,I-AUTO
1298,la,I-AUTO
1299,'gal,I-AUTO
1300,ba,I-AUTO
1301,med,I-AUTO
1302,de/,I-AUTO
1303,'di,I-AUTO
1304,ltar,I-AUTO
1305,'phags,I-AUTO
1306,pa,I-AUTO
1307,'jam,I-AUTO
1308,dpal,I-AUTO
1309,ni/,I-AUTO
1310,zag,I-AUTO
1311,pa,I-AUTO
1312,dang,I-AUTO
1313,bcas,I-AUTO
1314,pa'i,I-AUTO
1315,chos,I-AUTO
1316,rnams,I-AUTO
1317,kyi,I-AUTO
1318,rang,I-AUTO
1319,bzhin,I-AUTO
1320,yang,I-AUTO
1321,yin,I-AUTO
1322,pa'i,I-AUTO
1323,phyir,I-AUTO
1324,dang,I-AUTO
1325,/,I-AUTO
1326,de,I-AUTO
1327,la,I-AUTO
1328,khyab,I-AUTO
1329,pa,I-AUTO
1330,yin,I-AUTO
1331,pa'i,I-AUTO
1332,phyir,I-AUTO
1333,dang,I-AUTO
1334,/,I-AUTO
1335,der,I-AUTO
1336,'phrul,I-AUTO
1337,pa,I-AUTO
1338,yin,I-AUTO
1339,pa'i,I-AUTO
1340,phyir,I-AUTO
1341,dang,I-AUTO
1342,/,I-AUTO
1343,de,I-AUTO
1344,la,I-AUTO
1345,dga',I-AUTO
1346,ba,I-AUTO
1347,yin,I-AUTO
1348,pa'i,I-AUTO
1349,phyir,I-AUTO
1350,dang,I-AUTO
1351,/,I-AUTO
1352,de,I-AUTO
1353,mkhyen,I-AUTO
1354,pa,I-AUTO
1355,yin,I-AUTO
1356,pa'i,I-AUTO
1357,phyir,I-AUTO
1358,dang,I-AUTO
1359,/,I-AUTO
1360,de,I-AUTO
1361,gsung,I-AUTO
1362,ba,I-AUTO
1363,yin,I-AUTO
1364,pa'i,I-AUTO
1365,phyir,I-AUTO
1366,dang,I-AUTO
1367,/,I-AUTO
1368,de,I-AUTO
1369,yongs,I-AUTO
1370,su,I-AUTO
1371,dag,I-AUTO
1372,pa,I-AUTO
1373,yin,I-AUTO
1374,pa'i,I-AUTO
1375,phyir,I-AUTO
1376,dang,I-AUTO
1377,/,I-AUTO
1378,de,I-AUTO
1379,la,I-AUTO
1380,mnga',I-AUTO
1381,brnyes,I-AUTO
1382,pa,I-AUTO
1383,yin,I-AUTO
1384,pa'i,I-AUTO
1385,phyir,I-AUTO
1386,dang,I-AUTO
1387,/,I-AUTO
1388,de,I-AUTO
1389,bskyed,I-AUTO
1390,pa,I-AUTO
1391,yin,I-AUTO
1392,pa'i,I-AUTO
1393,phyir,I-AUTO
1394,dang,I-AUTO
1395,/,I-AUTO
1396,de,I-AUTO
1397,nyid,I-AUTO
1398,las,I-AUTO
1399,skyes,I-AUTO
1400,pa,I-AUTO
1401,yang,I-AUTO
1402,yin,I-AUTO
1403,pa'i,I-AUTO
1404,phyir,I-AUTO
1405,te/,I-AUTO
1406,tshul,I-AUTO
1407,bcu,I-AUTO
1408,po,I-AUTO
1409,'di,I-AUTO
1410,ni/,I-AUTO
1411,'khor,I-AUTO
1412,ba,I-AUTO
1413,dang,I-AUTO
1414,mya,I-AUTO
1415,ngan,I-AUTO
1416,las,I-AUTO
1417,'das,I-AUTO
1418,pa'i,I-AUTO
1419,chos,I-AUTO
1420,thams,I-AUTO
1421,cad,I-AUTO
1422,la,I-AUTO
1423,yang,I-AUTO
1424,shes,I-AUTO
1425,par,I-AUTO
1426,bya'o//,I-AUTO
1427,de,I-AUTO
1428,la,I-AUTO
1429,ji,I-AUTO
1430,ltar/,I-AUTO
1431,de,I-AUTO
1432,chos,I-AUTO
1433,thams,I-AUTO
1434,cad,I-AUTO
1435,kyi,I-AUTO
1436,rang,I-AUTO
1437,bzhin,I-AUTO
1438,nam,I-AUTO
1439,bdag,I-AUTO
1440,nyid,I-AUTO
1441,yin,I-AUTO
1442,zhe,I-AUTO
1443,na/,I-AUTO
1444,'di,I-AUTO
1445,nyid,I-AUTO
1446,las,I-AUTO
1447,gsungs,I-AUTO
1448,pa/,I-AUTO
1449,dngos,B-ALLO
1450,po,I-ALLO
1451,kun,I-ALLO
1452,gyi,I-ALLO
1453,rang,I-ALLO
1454,bzhin,I-ALLO
1455,mchog//,I-ALLO
1456,dngos,I-ALLO
1457,po,I-ALLO
1458,kun,I-ALLO
1459,gyi,I-ALLO
1460,rang,I-ALLO
1461,bzhin,I-ALLO
1462,'dzin//,I-ALLO
1463,skye,I-ALLO
1464,med,I-ALLO
1465,chos,I-ALLO
1466,te,I-ALLO
1467,sna,I-ALLO
1468,tshogs,I-ALLO
1469,ston//,I-ALLO
1470,chos,I-ALLO
1471,kun,I-ALLO
1472,ngo,I-ALLO
1473,bo,I-ALLO
1474,nyid,I-ALLO
1475,'chang,I-ALLO
1476,ba//,I-ALLO
1477,zhes,B-AUTO
1478,gsungs,I-AUTO
1479,pa,I-AUTO
1480,lta,I-AUTO
1481,bu,I-AUTO
1482,dang,I-AUTO
1483,/,I-AUTO
1484,rnam,B-ALLO
1485,rig,I-ALLO
1486,sna,I-ALLO
1487,tshogs,I-ALLO
1488,gzugs,I-ALLO
1489,don,I-ALLO
1490,can//,I-ALLO
1491,rnam,I-ALLO
1492,shes,I-ALLO
1493,sna,I-ALLO
1494,tshogs,I-ALLO
1495,rgyud,I-ALLO
1496,dang,I-ALLO
1497,ldan//,I-ALLO
1498,zhes,I-ALLO
1499,gsungs,I-ALLO
1500,pa,I-ALLO
1501,dang,I-ALLO
1502,/,I-ALLO
1503,sdug,B-ALLO
1504,bsngal,I-ALLO
1505,gsum,I-ALLO
1506,gyi,I-ALLO
1507,sdug,I-ALLO
1508,bsngal,I-ALLO
1509,zhi////,I-ALLO
1510,zhes,B-AUTO
1511,pa,I-AUTO
1512,dang,I-AUTO
1513,/,I-AUTO
1514,rnam,B-ALLO
1515,pa,I-ALLO
1516,bcu,I-ALLO
1517,po,I-ALLO
1518,don,I-ALLO
1519,bcu'i,I-ALLO
1520,don//,I-ALLO
1521,zhes,B-AUTO
1522,pa,I-AUTO
1523,dang,I-AUTO
1524,//,I-AUTO
1525,don,B-ALLO
1526,'grub,I-ALLO
1527,bsam,I-ALLO
1528,pa,I-ALLO
1529,grub,I-ALLO
1530,pa,I-ALLO
1531,ste//,I-ALLO
1532,kun,I-ALLO
1533,tu,I-ALLO
1534,rtog,I-ALLO
1535,pa,I-ALLO
1536,thams,I-ALLO
1537,cad,I-ALLO
1538,spangs//,I-ALLO
1539,shes,B-AUTO
1540,bya,I-AUTO
1541,ba,I-AUTO
1542,la,I-AUTO
1543,sos,I-AUTO
1544,pa,I-AUTO
1545,lta,I-AUTO
1546,bu'i,I-AUTO
1547,skabs,I-AUTO
1548,su,I-AUTO
1549,bshad,I-AUTO
1550,pa/,I-AUTO
1551,dngos,I-AUTO
1552,po,I-AUTO
1553,thams,I-AUTO
1554,cad,I-AUTO
1555,kyi,I-AUTO
1556,rang,I-AUTO
1557,bzhin,I-AUTO
1558,dang,I-AUTO
1559,/,I-AUTO
1560,dngos,I-AUTO
1561,po,I-AUTO
1562,med,I-AUTO
1563,pa'i,I-AUTO
1564,chos,I-AUTO
1565,kyi,I-AUTO
1566,rang,I-AUTO
1567,bzhin,I-AUTO
1568,dang,I-AUTO
1569,/,I-AUTO
1570,chos,I-AUTO
1571,thams,I-AUTO
1572,cad,I-AUTO
1573,kyi,I-AUTO
1574,ngo,I-AUTO
1575,bo,I-AUTO
1576,nyid,I-AUTO
1577,dang,I-AUTO
1578,ldan,I-AUTO
1579,pa'o//,I-AUTO
1580,zhes,I-AUTO
1581,bshad,I-AUTO
1582,pa,I-AUTO
1583,dang,I-AUTO
1584,/,I-AUTO
1585,gzhan,I-AUTO
1586,yang,I-AUTO
1587,/,I-AUTO
1588,rnam,I-AUTO
1589,rig,I-AUTO
1590,sna,I-AUTO
1591,tshogs,I-AUTO
1592,gzugs,I-AUTO
1593,don,I-AUTO
1594,can,I-AUTO
1595,gyi,I-AUTO
1596,skabs,I-AUTO
1597,su,I-AUTO
1598,sems,I-AUTO
1599,dang,I-AUTO
1600,yid,I-AUTO
1601,dang,I-AUTO
1602,rnam,I-AUTO
1603,par,I-AUTO
1604,rig,I-AUTO
1605,pa,I-AUTO
1606,snang,I-AUTO
1607,ba,I-AUTO
1608,dang,I-AUTO
1609,bcas,I-AUTO
1610,pa'i,I-AUTO
1611,bdag,I-AUTO
1612,nyid,I-AUTO
1613,'jam,I-AUTO
1614,dpal,I-AUTO
1615,lo,I-AUTO
1616,zhes,I-AUTO
1617,bshad,I-AUTO
1618,pa,I-AUTO
1619,dang,I-AUTO
1620,/,I-AUTO
1621,de,I-AUTO
1622,bzhin,I-AUTO
1623,sdug,I-AUTO
1624,bsngal,I-AUTO
1625,gsum,I-AUTO
1626,gyi,I-AUTO
1627,sdug,I-AUTO
1628,bsngal,I-AUTO
1629,zhe'i,I-AUTO
1630,skabs,I-AUTO
1631,su/,I-AUTO
1632,sdug,I-AUTO
1633,bsngal,I-AUTO
1634,gsum,I-AUTO
1635,ni/,I-AUTO
1636,sdug,I-AUTO
1637,bsngal,I-AUTO
1638,nyid,I-AUTO
1639,du,I-AUTO
1640,bshad,I-AUTO
1641,pa,I-AUTO
1642,la,I-AUTO
1643,yang,I-AUTO
1644,sdug,I-AUTO
1645,bsngal,I-AUTO
1646,ni/,I-AUTO
1647,sdug,I-AUTO
1648,bsngal,I-AUTO
1649,sgrub,I-AUTO
1650,par,I-AUTO
1651,byed,I-AUTO
1652,pa'i,I-AUTO
1653,kun,I-AUTO
1654,'byung,I-AUTO
1655,du,I-AUTO
1656,bshad,I-AUTO
1657,la/,I-AUTO
1658,zhi,I-AUTO
1659,ba,I-AUTO
1660,ni,I-AUTO
1661,'gog,I-AUTO
1662,par,I-AUTO
1663,bshad,I-AUTO
1664,de/,I-AUTO
1665,de,I-AUTO
1666,dag,I-AUTO
1667,kyang,I-AUTO
1668,'phags,I-AUTO
1669,pa,I-AUTO
1670,'jam,I-AUTO
1671,dpal,I-AUTO
1672,yin,I-AUTO
1673,par,I-AUTO
1674,bshad,I-AUTO
1675,pa,I-AUTO
1676,dang,I-AUTO
1677,/,I-AUTO
1678,rnam,I-AUTO
1679,pa,I-AUTO
1680,bcu,I-AUTO
1681,bo,I-AUTO
1682,don,I-AUTO
1683,bcu'i,I-AUTO
1684,skabs,I-AUTO
1685,su,I-AUTO
1686,bdag,I-AUTO
1687,tu,I-AUTO
1688,lta,I-AUTO
1689,ba,I-AUTO
1690,rnam,I-AUTO
1691,pa,I-AUTO
1692,bcur,I-AUTO
1693,bshad,I-AUTO
1694,la/,I-AUTO
1695,yang,I-AUTO
1696,don,I-AUTO
1697,ni/,I-AUTO
1698,gnyen,I-AUTO
1699,po,I-AUTO
1700,rnam,I-AUTO
1701,pa,I-AUTO
1702,bcur,I-AUTO
1703,bshad,I-AUTO
1704,de/,I-AUTO
1705,de,I-AUTO
1706,ltar,I-AUTO
1707,na,I-AUTO
1708,mi,I-AUTO
1709,mthun,I-AUTO
1710,pa,I-AUTO
1711,dang,I-AUTO
1712,/,I-AUTO
1713,gnyen,I-AUTO
1714,po,I-AUTO
1715,de,I-AUTO
1716,dag,I-AUTO
1717,'phags,I-AUTO
1718,pa,I-AUTO
1719,'jam,I-AUTO
1720,dpal,I-AUTO
1721,lo,I-AUTO
1722,zhes,I-AUTO
1723,bshad,I-AUTO
1724,pa,I-AUTO
1725,lta,I-AUTO
1726,bu,I-AUTO
1727,la,I-AUTO
1728,srtsogs,I-AUTO
1729,pa,I-AUTO
1730,chos,I-AUTO
1731,thams,I-AUTO
1732,cad,I-AUTO
1733,kyi,I-AUTO
1734,bdag,I-AUTO
1735,nyid,I-AUTO
1736,'phags,I-AUTO
1737,pa,I-AUTO
1738,'jam,I-AUTO
1739,dpal,I-AUTO
1740,yin,I-AUTO
1741,par,I-AUTO
1742,bshad,I-AUTO
1743,pa'i,I-AUTO
1744,phyir/,I-AUTO
1745,de,I-AUTO
1746,lta,I-AUTO
1747,bu'i,I-AUTO
1748,yon,I-AUTO
1749,tan,I-AUTO
1750,brjod,I-AUTO
1751,pa'i,I-AUTO
1752,ming,I-AUTO
1753,thams,I-AUTO
1754,cad,I-AUTO
1755,kyang,I-AUTO
1756,de'i,I-AUTO
1757,mtshan,I-AUTO
1758,du,I-AUTO
1759,'gyur,I-AUTO
1760,ro//,I-AUTO
1761,de,I-AUTO
1762,la,I-AUTO
1763,'phags,I-AUTO
1764,pa,I-AUTO
1765,'jam,I-AUTO
1766,dpal,I-AUTO
1767,ji,I-AUTO
1768,ltar,I-AUTO
1769,na,I-AUTO
1770,chos,I-AUTO
1771,thams,I-AUTO
1772,cad,I-AUTO
1773,la,I-AUTO
1774,khyab,I-AUTO
1775,pa,I-AUTO
1776,yin,I-AUTO
1777,zhe,I-AUTO
1778,na/,I-AUTO
1779,'dir,I-AUTO
1780,gsungs,I-AUTO
1781,pa//,I-AUTO
1782,mi,B-ALLO
1783,'gyur,I-ALLO
1784,kun,I-ALLO
1785,'gro,I-ALLO
1786,khyab,I-ALLO
1787,pa,I-ALLO
1788,po//,I-ALLO
1789,zhe,B-AUTO
1790,'am/,I-AUTO
1791,sangs,B-ALLO
1792,rgyas,I-ALLO
1793,kun,I-ALLO
1794,gyi,I-ALLO
1795,thugs,I-ALLO
1796,la,I-ALLO
1797,gnas//,I-ALLO
1798,she,B-AUTO
1799,'am/,I-AUTO
1800,sems,B-ALLO
1801,can,I-ALLO
1802,kun,I-ALLO
1803,gyi,I-ALLO
1804,yid,I-ALLO
1805,la,I-ALLO
1806,gnas//,I-ALLO
1807,zhes,B-AUTO
1808,bya,I-AUTO
1809,ba,I-AUTO
1810,la,I-AUTO
1811,srtsogs,I-AUTO
1812,pa,I-AUTO
1813,lta,I-AUTO
1814,bu,I-AUTO
1815,ste/,I-AUTO
1816,de,I-AUTO
1817,la,I-AUTO
1818,rnam,I-AUTO
1819,pa,I-AUTO
1820,bzhi'i,I-AUTO
1821,tshul,I-AUTO
1822,gyis,I-AUTO
1823,khyab,I-AUTO
1824,pa,I-AUTO
1825,ni,I-AUTO
1826,'di,I-AUTO
1827,lta,I-AUTO
1828,ste/,I-AUTO
1829,chos,I-AUTO
1830,nyid,I-AUTO
1831,dang,I-AUTO
1832,/,I-AUTO
1833,ye,I-AUTO
1834,shes,I-AUTO
1835,dang,I-AUTO
1836,/,I-AUTO
1837,thugs,I-AUTO
1838,rje,I-AUTO
1839,dang,I-AUTO
1840,/,I-AUTO
1841,mdzad,I-AUTO
1842,pa'o//,I-AUTO
1843,de,I-AUTO
1844,la,I-AUTO
1845,chos,I-AUTO
1846,nyid,I-AUTO
1847,kyis,I-AUTO
1848,khyab,I-AUTO
1849,pa,I-AUTO
1850,ni/,I-AUTO
1851,chos,I-AUTO
1852,thams,I-AUTO
1853,cad,I-AUTO
1854,ni,I-AUTO
1855,rang,I-AUTO
1856,bzhin,I-AUTO
1857,gyis,I-AUTO
1858,stong,I-AUTO
1859,pa,I-AUTO
1860,bdag,I-AUTO
1861,med,I-AUTO
1862,pa,I-AUTO
1863,ste/,I-AUTO
1864,'di,I-AUTO
1865,ltar,I-AUTO
1866,gzhan,I-AUTO
1867,las//,I-AUTO
1868,chos,B-ALLO
1869,kyi,I-ALLO
1870,dbyings,I-ALLO
1871,ni,I-ALLO
1872,ma,I-ALLO
1873,gtogs,I-ALLO
1874,pa//,I-ALLO
1875,chos,I-ALLO
1876,ni,I-ALLO
1877,'ga',I-ALLO
1878,yang,I-ALLO
1879,yod,I-ALLO
1880,ma,I-ALLO
1881,yin//,I-ALLO
1882,zhes,B-AUTO
1883,gsungs,I-AUTO
1884,pa,I-AUTO
1885,lta,I-AUTO
1886,bu'o//,I-AUTO
1887,de,I-AUTO
1888,bas,I-AUTO
1889,na,I-AUTO
1890,chos,I-AUTO
1891,kyi,I-AUTO
1892,dbyings,I-AUTO
1893,ni,I-AUTO
1894,'phags,I-AUTO
1895,pa,I-AUTO
1896,'jam,I-AUTO
1897,dpal,I-AUTO
1898,te/,I-AUTO
1899,de'i,I-AUTO
1900,phyir,I-AUTO
1901,thams,I-AUTO
1902,cad,I-AUTO
1903,la,I-AUTO
1904,khyab,I-AUTO
1905,pa'o//,I-AUTO
1906,ye,I-AUTO
1907,shes,I-AUTO
1908,kyi,I-AUTO
1909,sgo,I-AUTO
1910,nas,I-AUTO
1911,khyab,I-AUTO
1912,ste/,I-AUTO
1913,'di,I-AUTO
1914,ltar,I-AUTO
1915,chos,I-AUTO
1916,kyi,I-AUTO
1917,dbyings,I-AUTO
1918,kyi,I-AUTO
1919,chos,I-AUTO
1920,can,I-AUTO
1921,ni,I-AUTO
1922,rang,I-AUTO
1923,rig,I-AUTO
1924,pa,I-AUTO
1925,tsam,I-AUTO
1926,ste/,I-AUTO
1927,chos,I-AUTO
1928,thams,I-AUTO
1929,cad,I-AUTO
1930,kyang,I-AUTO
1931,rang,I-AUTO
1932,rig,I-AUTO
1933,pa,I-AUTO
1934,tsam,I-AUTO
1935,du,I-AUTO
1936,'dus,I-AUTO
1937,pa,I-AUTO
1938,dang,I-AUTO
1939,/,I-AUTO
1940,ye,I-AUTO
1941,shes,I-AUTO
1942,kyi,I-AUTO
1943,yul,I-AUTO
1944,du,I-AUTO
1945,ma,I-AUTO
1946,gyur,I-AUTO
1947,ba'i,I-AUTO
1948,chos,I-AUTO
1949,nyid,I-AUTO
1950,kyang,I-AUTO
1951,med,I-AUTO
1952,de/,I-AUTO
1953,de'i,I-AUTO
1954,phyir,I-AUTO
1955,ye,I-AUTO
1956,shes,I-AUTO
1957,kyi,I-AUTO
1958,tshul,I-AUTO
1959,gyis,I-AUTO
1960,kyang,I-AUTO
1961,khyab,I-AUTO
1962,bo//,I-AUTO
1963,thugs,I-AUTO
1964,rjes,I-AUTO
1965,kyang,I-AUTO
1966,khyab,I-AUTO
1967,pa,I-AUTO
1968,ste/,I-AUTO
1969,'di,I-AUTO
1970,ltar,I-AUTO
1971,dbyings,I-AUTO
1972,dang,I-AUTO
1973,ye,I-AUTO
1974,shes,I-AUTO
1975,zung,I-AUTO
1976,du,I-AUTO
1977,'brel,I-AUTO
1978,ba,I-AUTO
1979,ga,I-AUTO
1980,na,I-AUTO
1981,ba,I-AUTO
1982,de,I-AUTO
1983,na/,I-AUTO
1984,thugs,I-AUTO
1985,rje,I-AUTO
1986,chen,I-AUTO
1987,po,I-AUTO
1988,yang,I-AUTO
1989,rgyun,I-AUTO
1990,mi,I-AUTO
1991,'chad,I-AUTO
1992,pa,I-AUTO
1993,yin,I-AUTO
1994,no//,I-AUTO
1995,de,I-AUTO
1996,bzhin,I-AUTO
1997,du,I-AUTO
1998,mdzad,I-AUTO
1999,pas,I-AUTO
2000,kyang,I-AUTO
2001,khyab,I-AUTO
2002,te/,I-AUTO
2003,chos,I-AUTO
2004,de,I-AUTO
2005,gsum,I-AUTO
2006,gang,I-AUTO
2007,du,I-AUTO
2008,tshogs,I-AUTO
2009,pa,I-AUTO
2010,der,I-AUTO
2011,mdzad,I-AUTO
2012,pa,I-AUTO
2013,rgyun,I-AUTO
2014,mi,I-AUTO
2015,'chad,I-AUTO
2016,do//,I-AUTO
2017,de'i,I-AUTO
2018,phyir,I-AUTO
2019,sangs,I-AUTO
2020,rgyas,I-AUTO
2021,rnams,I-AUTO
2022,kyi,I-AUTO
2023,thugs,I-AUTO
2024,dang,I-AUTO
2025,sems,I-AUTO
2026,can,I-AUTO
2027,rnams,I-AUTO
2028,kyi,I-AUTO
2029,sems,I-AUTO
2030,la,I-AUTO
2031,'phags,I-AUTO
2032,pa,I-AUTO
2033,'jam,I-AUTO
2034,dpal,I-AUTO
2035,gyis,I-AUTO
2036,khyab,I-AUTO
2037,ste/,I-AUTO
2038,chos,I-AUTO
2039,de,I-AUTO
2040,dag,I-AUTO
2041,gang,I-AUTO
2042,nas,I-AUTO
2043,kyang,I-AUTO
2044,ma,I-AUTO
2045,'ongs,I-AUTO
2046,la/,I-AUTO
2047,gang,I-AUTO
2048,du,I-AUTO
2049,yang,I-AUTO
2050,mi,I-AUTO
2051,'gro/,I-AUTO
2052,gar,I-AUTO
2053,yang,I-AUTO
2054,gnas,I-AUTO
2055,par,I-AUTO
2056,'gyur,I-AUTO
2057,ba,I-AUTO
2058,med,I-AUTO
2059,bzhin,I-AUTO
2060,du/,I-AUTO
2061,skal,I-AUTO
2062,pa,I-AUTO
2063,dang,I-AUTO
2064,/,I-AUTO
2065,mos,I-AUTO
2066,pa,I-AUTO
2067,ji,I-AUTO
2068,ltar,I-AUTO
2069,ba,I-AUTO
2070,bzhin,I-AUTO
2071,du,I-AUTO
2072,sems,I-AUTO
2073,can,I-AUTO
2074,gyi,I-AUTO
2075,don,I-AUTO
2076,mdzad,I-AUTO
2077,par,I-AUTO
2078,nus,I-AUTO
2079,pa,I-AUTO
2080,yin,I-AUTO
2081,no//,I-AUTO
2082,de,I-AUTO
2083,lta,I-AUTO
2084,bu'i,I-AUTO
2085,yon,I-AUTO
2086,tan,I-AUTO
2087,brjod,I-AUTO
2088,pa'i,I-AUTO
2089,ming,I-AUTO
2090,thams,I-AUTO
2091,cad,I-AUTO
2092,kyang,I-AUTO
2093,de'i,I-AUTO
2094,mtshan,I-AUTO
2095,du,I-AUTO
2096,'gyur,I-AUTO
2097,ro//,I-AUTO
2098,de,I-AUTO
2099,la,I-AUTO
2100,'phags,I-AUTO
2101,pa,I-AUTO
2102,'jam,I-AUTO
2103,dpal,I-AUTO
2104,ji,I-AUTO
2105,ltar,I-AUTO
2106,chos,I-AUTO
2107,thams,I-AUTO
2108,cad,I-AUTO
2109,du,I-AUTO
2110,sprul,I-AUTO
2111,pa,I-AUTO
2112,yin,I-AUTO
2113,zhe,I-AUTO
2114,na/,I-AUTO
2115,'di,I-AUTO
2116,nyid,I-AUTO
2117,du,I-AUTO
2118,gsungs,I-AUTO
2119,pa/,I-AUTO
2120,gzugs,B-ALLO
2121,rnams,I-ALLO
2122,ma,I-ALLO
2123,lus,I-ALLO
2124,snang,I-ALLO
2125,ba'i,I-ALLO
2126,dpal//,I-ALLO
2127,sna,I-ALLO
2128,tshogs,I-ALLO
2129,gzugs,I-ALLO
2130,can,I-ALLO
2131,yid,I-ALLO
2132,las,I-ALLO
2133,skyes//,I-ALLO
2134,zhes,B-AUTO
2135,bya,I-AUTO
2136,ba,I-AUTO
2137,la,I-AUTO
2138,srtsogs,I-AUTO
2139,pa,I-AUTO
2140,ji,I-AUTO
2141,ltar,I-AUTO
2142,'gro,I-AUTO
2143,ba,I-AUTO
2144,'dul,I-AUTO
2145,ba'i,I-AUTO
2146,dbang,I-AUTO
2147,gis,I-AUTO
2148,snod,I-AUTO
2149,dang,I-AUTO
2150,bcud,I-AUTO
2151,du,I-AUTO
2152,bcas,I-AUTO
2153,pa'i,I-AUTO
